id,user_id,location_id,rating,comment,created_at
10039,8,204,4,"Great flavors, though the wait can be long during peak hours.",2025-10-20 09:29:00
10040,21,233,4,"A memorable place with good facilities and clear signage.",2024-01-25 16:40:00
10041,34,262,4,"Beautiful spot with interesting features — great for photos.",2023-04-02 11:51:00
10042,47,291,4,"A memorable place with good facilities and clear signage.",2025-07-07 18:02:00
10043,60,16,3,"Super fun and full of activities. Great for groups and kids.",2024-10-12 13:13:00
10044,73,45,3,"A photogenic cafe with solid pastries and great coffee.",2023-01-17 08:24:00
10045,86,74,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-04-22 15:35:00
10046,99,103,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-07-27 10:46:00
10047,12,132,5,"Great flavors, though the wait can be long during peak hours.",2023-10-04 17:57:00
10048,25,161,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-09 12:08:00
10049,38,190,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-04-14 19:19:00
10050,51,219,5,"Beautiful spot with interesting features — great for photos.",2023-07-19 14:30:00
10051,64,248,5,"Beautiful spot with interesting features — great for photos.",2025-10-24 09:41:00
10052,77,277,4,"A memorable place with good facilities and clear signage.",2024-01-01 16:52:00
10053,90,2,4,"A lively place with many attractions. Expect crowds on weekends.",2023-04-06 11:03:00
10054,3,31,4,"Super fun and full of activities. Great for groups and kids.",2025-07-11 18:14:00
10055,16,60,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2024-10-16 13:25:00
10056,29,89,4,"Large mall with many options and a clean environment.",2023-01-21 08:36:00
10057,42,118,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-04-26 15:47:00
10058,55,147,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-03 10:58:00
10059,68,176,3,"Tasty dishes with good balance. A pleasant dining experience.",2023-10-08 17:09:00
10060,81,205,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-13 12:20:00
10061,94,234,5,"Beautiful spot with interesting features — great for photos.",2024-04-18 19:31:00
10062,7,263,5,"A memorable place with good facilities and clear signage.",2023-07-23 14:42:00
10063,20,292,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-10-28 09:53:00
10064,33,17,5,"A lively place with many attractions. Expect crowds on weekends.",2024-01-05 16:04:00
10065,46,46,5,"Nice interior and friendly staff. The drinks are consistently good.",2023-04-10 11:15:00
10066,59,75,4,"Large mall with many options and a clean environment.",2025-07-15 18:26:00
10067,72,104,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-20 13:37:00
10068,85,133,4,"Great flavors, though the wait can be long during peak hours.",2023-01-25 08:48:00
10069,98,162,4,"Great flavors, though the wait can be long during peak hours.",2025-04-02 15:59:00
10070,11,191,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-07 10:10:00
10071,24,220,4,"Informative and well-maintained. Worth a visit if you are nearby.",2023-10-12 17:21:00
10072,37,249,3,"A memorable place with good facilities and clear signage.",2025-01-17 12:32:00
10073,50,278,3,"Super fun and full of activities. Great for groups and kids.",2024-04-22 19:43:00
10074,63,3,5,"Super fun and full of activities. Great for groups and kids.",2023-07-27 14:54:00
10075,76,32,5,"Super fun and full of activities. Great for groups and kids.",2025-10-04 09:05:00
10076,89,61,5,"A photogenic cafe with solid pastries and great coffee.",2024-01-09 16:16:00
10077,2,90,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-04-14 11:27:00
10078,15,119,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-07-19 18:38:00
10079,28,148,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-10-24 13:49:00
10080,41,177,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-01-01 08:00:00
10081,54,206,4,"Fresh ingredients and nice presentation. Will come back for more.",2025-04-06 15:11:00
10082,67,235,4,"Beautiful spot with interesting features — great for photos.",2024-07-11 10:22:00
10083,80,264,4,"Informative and well-maintained. Worth a visit if you are nearby.",2023-10-16 17:33:00
10084,93,293,4,"Beautiful spot with interesting features — great for photos.",2025-01-21 12:44:00
10085,6,18,4,"Good facilities and friendly staff. Plenty to do for a full day.",2024-04-26 19:55:00
10086,19,47,3,"A photogenic cafe with solid pastries and great coffee.",2023-07-03 14:06:00
10087,32,76,3,"Large mall with many options and a clean environment.",2025-10-08 09:17:00
10088,45,105,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-01-13 16:28:00
10089,58,134,5,"Great flavors, though the wait can be long during peak hours.",2023-04-18 11:39:00
10090,71,163,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-07-23 18:50:00
10091,84,192,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-10-28 13:01:00
10092,97,221,5,"Beautiful spot with interesting features — great for photos.",2023-01-05 08:12:00
10093,10,250,5,"Beautiful spot with interesting features — great for photos.",2025-04-10 15:23:00
10094,23,279,5,"A memorable place with good facilities and clear signage.",2024-07-15 10:34:00
10095,36,4,4,"A lively place with many attractions. Expect crowds on weekends.",2023-10-20 17:45:00
10096,49,33,4,"Good facilities and friendly staff. Plenty to do for a full day.",2025-01-25 12:56:00
10097,62,62,4,"A photogenic cafe with solid pastries and great coffee.",2024-04-02 19:07:00
10098,75,91,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-07-07 14:18:00
10099,88,120,4,"Great flavors, though the wait can be long during peak hours.",2025-10-12 09:29:00
10100,1,149,3,"Tasty dishes with good balance. A pleasant dining experience.",2024-01-17 16:40:00
10101,14,178,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-04-22 11:51:00
10102,27,207,3,"Fresh ingredients and nice presentation. Will come back for more.",2025-07-27 18:02:00
10103,40,236,5,"Beautiful spot with interesting features — great for photos.",2024-10-04 13:13:00
10104,53,265,5,"A memorable place with good facilities and clear signage.",2023-01-09 08:24:00
10105,66,294,5,"Beautiful spot with interesting features — great for photos.",2025-04-14 15:35:00
10106,79,19,5,"Super fun and full of activities. Great for groups and kids.",2024-07-19 10:46:00
10107,92,48,5,"A photogenic cafe with solid pastries and great coffee.",2023-10-24 17:57:00
10108,5,77,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-01-01 12:08:00
10109,18,106,4,"Large mall with many options and a clean environment.",2024-04-06 19:19:00
10110,31,135,4,"Great flavors, though the wait can be long during peak hours.",2023-07-11 14:30:00
10111,44,164,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-10-16 09:41:00
10112,57,193,4,"Tasty dishes with good balance. A pleasant dining experience.",2024-01-21 16:52:00
10113,70,222,4,"Beautiful spot with interesting features — great for photos.",2023-04-26 11:03:00
10114,83,251,4,"Beautiful spot with interesting features — great for photos.",2025-07-03 18:14:00
10115,96,280,3,"Beautiful spot with interesting features — great for photos.",2024-10-08 13:25:00
10116,9,5,3,"Good facilities and friendly staff. Plenty to do for a full day.",2023-01-13 08:36:00
10117,22,34,5,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2025-04-18 15:47:00
10118,35,63,5,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2024-07-23 10:58:00
10119,48,92,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-28 17:09:00
10120,61,121,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-01-05 12:20:00
10121,74,150,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-04-10 19:31:00
10122,87,179,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-07-15 14:42:00
10123,100,208,4,"Fresh ingredients and nice presentation. Will come back for more.",2025-10-20 09:53:00
10124,13,237,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-01-25 16:04:00
10125,26,266,4,"Beautiful spot with interesting features — great for photos.",2023-04-02 11:15:00
10126,39,295,4,"Beautiful spot with interesting features — great for photos.",2025-07-07 18:26:00
10127,52,20,4,"Pleasant experience overall — would recommend to others.",2024-10-12 13:37:00
10128,65,49,4,"Nice interior and friendly staff. The drinks are consistently good.",2023-01-17 08:48:00
10129,78,78,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-04-22 15:59:00
10130,91,107,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-07-27 10:10:00
10131,4,136,2,"Menu looked promising but flavors were disappointing.",2023-10-04 17:21:00
10132,17,165,2,"Food was bland and portions felt small for the price.",2025-01-09 12:32:00
10133,30,194,3,"Fresh ingredients and nice presentation. Will come back for more.",2024-04-14 19:43:00
10134,43,223,3,"A memorable place with good facilities and clear signage.",2023-07-19 14:54:00
10135,56,252,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-10-24 09:05:00
10136,69,281,4,"A memorable place with good facilities and clear signage.",2024-01-01 16:16:00
10137,82,6,4,"Super fun and full of activities. Great for groups and kids.",2023-04-06 11:27:00
10138,95,35,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2025-07-11 18:38:00
10139,8,64,5,"Nice interior and friendly staff. The drinks are consistently good.",2024-10-16 13:49:00
10140,21,93,5,"Large mall with many options and a clean environment.",2023-01-21 08:00:00
10141,34,122,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-04-26 15:11:00
10142,47,151,5,"Great flavors, though the wait can be long during peak hours.",2024-07-03 10:22:00
10143,60,180,1,"Service was slow and dishes arrived lukewarm.",2023-10-08 17:33:00
10144,73,209,1,"Food was bland and portions felt small for the price.",2025-01-13 12:44:00
10145,86,238,2,"Area was under renovation and not much to see.",2024-04-18 19:55:00
10146,99,267,2,"Limited store variety and several areas were closed.",2023-07-23 14:06:00
10147,12,296,3,"Super fun and full of activities. Great for groups and kids.",2025-10-28 09:17:00
10148,25,21,3,"Good facilities and friendly staff. Plenty to do for a full day.",2024-01-05 16:28:00
10149,38,50,4,"A photogenic cafe with solid pastries and great coffee.",2023-04-10 11:39:00
10150,51,79,4,"Large mall with many options and a clean environment.",2025-07-15 18:50:00
10151,64,108,4,"Large mall with many options and a clean environment.",2024-10-20 13:01:00
10152,77,137,4,"Tasty dishes with good balance. A pleasant dining experience.",2023-01-25 08:12:00
10153,90,166,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-04-02 15:23:00
10154,3,195,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-07-07 10:34:00
10155,16,224,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-12 17:45:00
10156,29,253,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-01-17 12:56:00
10157,42,282,5,"Large mall with many options and a clean environment.",2024-04-22 19:07:00
10158,55,7,1,"Few activities were open and staff seemed overwhelmed.",2023-07-27 14:18:00
10159,68,36,2,"Coffee tasted burnt and seating was cramped.",2025-10-04 09:29:00
10160,81,65,2,"Uncomfortable chairs and the drinks were watery.",2024-01-09 16:40:00
10161,94,94,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-04-14 11:51:00
10162,7,123,3,"Fresh ingredients and nice presentation. Will come back for more.",2025-07-19 18:02:00
10163,20,152,4,"Fresh ingredients and nice presentation. Will come back for more.",2024-10-24 13:13:00
10164,33,181,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-01-01 08:24:00
10165,46,210,4,"Fresh ingredients and nice presentation. Will come back for more.",2025-04-06 15:35:00
10166,59,239,4,"Informative and well-maintained. Worth a visit if you are nearby.",2024-07-11 10:46:00
10167,72,268,4,"A lively place with many attractions. Expect crowds on weekends.",2023-10-16 17:57:00
10168,85,297,5,"A memorable place with good facilities and clear signage.",2025-01-21 12:08:00
10169,98,22,5,"A lively place with many attractions. Expect crowds on weekends.",2024-04-26 19:19:00
10170,11,51,5,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2023-07-03 14:30:00
10171,24,80,5,"Large mall with many options and a clean environment.",2025-10-08 09:41:00
10172,37,109,1,"Crowded and difficult to navigate; not many interesting shops.",2024-01-13 16:52:00
10173,50,138,2,"Menu looked promising but flavors were disappointing.",2023-04-18 11:03:00
10174,63,167,2,"Service was slow and dishes arrived lukewarm.",2025-07-23 18:14:00
10175,76,196,3,"Fresh ingredients and nice presentation. Will come back for more.",2024-10-28 13:25:00
10176,89,225,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-01-05 08:36:00
10177,2,254,3,"A lively place with many attractions. Expect crowds on weekends.",2025-04-10 15:47:00
10178,15,283,4,"Informative and well-maintained. Worth a visit if you are nearby.",2024-07-15 10:58:00
10179,28,8,4,"Super fun and full of activities. Great for groups and kids.",2023-10-20 17:09:00
10180,41,37,4,"Nice interior and friendly staff. The drinks are consistently good.",2025-01-25 12:20:00
10181,54,66,4,"A photogenic cafe with solid pastries and great coffee.",2024-04-02 19:31:00
10182,67,95,5,"Large mall with many options and a clean environment.",2023-07-07 14:42:00
10183,80,124,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-10-12 09:53:00
10184,93,153,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-17 16:04:00
10185,6,182,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-04-22 11:15:00
10186,19,211,1,"Service was slow and dishes arrived lukewarm.",2025-07-27 18:26:00
10187,32,240,1,"Limited store variety and several areas were closed.",2024-10-04 13:37:00
10188,45,269,2,"Expected more detail and maintenance; felt neglected.",2023-01-09 08:48:00
10189,58,298,2,"Expected more detail and maintenance; felt neglected.",2025-04-14 15:59:00
10190,71,23,3,"Pleasant experience overall — would recommend to others.",2024-07-19 10:10:00
10191,84,52,3,"A photogenic cafe with solid pastries and great coffee.",2023-10-24 17:21:00
10192,97,81,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-01-01 12:32:00
10193,10,110,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-04-06 19:43:00
10194,23,139,4,"Tasty dishes with good balance. A pleasant dining experience.",2023-07-11 14:54:00
10195,36,168,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-10-16 09:05:00
10196,49,197,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-21 16:16:00
10197,62,226,5,"Large mall with many options and a clean environment.",2023-04-26 11:27:00
10198,75,255,5,"A memorable place with good facilities and clear signage.",2025-07-03 18:38:00
10199,88,284,5,"Large mall with many options and a clean environment.",2024-10-08 13:49:00
10200,1,9,1,"Overpriced for what was available, lines were very long.",2023-01-13 08:00:00
10201,14,38,1,"Uncomfortable chairs and the drinks were watery.",2025-04-18 15:11:00
10202,27,67,2,"Coffee tasted burnt and seating was cramped.",2024-07-23 10:22:00
10203,40,96,2,"Crowded and difficult to navigate; not many interesting shops.",2023-10-28 17:33:00
10204,53,125,3,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-05 12:44:00
10205,66,154,3,"Great flavors, though the wait can be long during peak hours.",2024-04-10 19:55:00
10206,79,183,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-07-15 14:06:00
10207,92,212,4,"A memorable place with good facilities and clear signage.",2025-10-20 09:17:00
10208,5,241,4,"Informative and well-maintained. Worth a visit if you are nearby.",2024-01-25 16:28:00
10209,18,270,4,"A lively place with many attractions. Expect crowds on weekends.",2023-04-02 11:39:00
10210,31,299,5,"Beautiful spot with interesting features — great for photos.",2025-07-07 18:50:00
10211,44,24,5,"A lively place with many attractions. Expect crowds on weekends.",2024-10-12 13:01:00
10212,57,53,5,"A photogenic cafe with solid pastries and great coffee.",2023-01-17 08:12:00
10213,70,82,5,"Large mall with many options and a clean environment.",2025-04-22 15:23:00
10214,83,111,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-27 10:34:00
10215,96,140,1,"Service was slow and dishes arrived lukewarm.",2023-10-04 17:45:00
10216,9,169,2,"Menu looked promising but flavors were disappointing.",2025-01-09 12:56:00
10217,22,198,2,"Service was slow and dishes arrived lukewarm.",2024-04-14 19:07:00
10218,35,227,3,"Beautiful spot with interesting features — great for photos.",2023-07-19 14:18:00
10219,48,256,3,"A memorable place with good facilities and clear signage.",2025-10-24 09:29:00
10220,61,285,4,"Informative and well-maintained. Worth a visit if you are nearby.",2024-01-01 16:40:00
10221,74,10,4,"Super fun and full of activities. Great for groups and kids.",2023-04-06 11:51:00
10222,87,39,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2025-07-11 18:02:00
10223,100,68,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2024-10-16 13:13:00
10224,13,97,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-01-21 08:24:00
10225,26,126,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-04-26 15:35:00
10226,39,155,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-07-03 10:46:00
10227,52,184,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-10-08 17:57:00
10228,65,213,5,"A memorable place with good facilities and clear signage.",2025-01-13 12:08:00
10229,78,242,1,"Limited store variety and several areas were closed.",2024-04-18 19:19:00
10230,91,271,2,"Area was under renovation and not much to see.",2023-07-23 14:30:00
10231,4,300,2,"Crowded and difficult to navigate; not many interesting shops.",2025-10-28 09:41:00
10232,17,25,2,"Overpriced for what was available, lines were very long.",2024-01-05 16:52:00
10233,30,54,3,"Nice interior and friendly staff. The drinks are consistently good.",2023-04-10 11:03:00
10234,43,83,3,"Large mall with many options and a clean environment.",2025-07-15 18:14:00
10235,56,112,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-10-20 13:25:00
10236,69,141,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-01-25 08:36:00
10237,82,170,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-04-02 15:47:00
10238,95,199,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-07 10:58:00
10239,8,228,5,"A memorable place with good facilities and clear signage.",2023-10-12 17:09:00
10240,21,257,5,"Beautiful spot with interesting features — great for photos.",2025-01-17 12:20:00
10241,34,286,5,"A memorable place with good facilities and clear signage.",2024-04-22 19:31:00
10242,47,11,5,"A lively place with many attractions. Expect crowds on weekends.",2023-07-27 14:42:00
10243,60,40,1,"Coffee tasted burnt and seating was cramped.",2025-10-04 09:53:00
10244,73,69,1,"Coffee tasted burnt and seating was cramped.",2024-01-09 16:04:00
10245,86,98,2,"Limited store variety and several areas were closed.",2023-04-14 11:15:00
10246,99,127,2,"Food was bland and portions felt small for the price.",2025-07-19 18:26:00
10247,12,156,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-10-24 13:37:00
10248,25,185,3,"Great flavors, though the wait can be long during peak hours.",2023-01-01 08:48:00
10249,38,214,4,"Informative and well-maintained. Worth a visit if you are nearby.",2025-04-06 15:59:00
10250,51,243,4,"A memorable place with good facilities and clear signage.",2024-07-11 10:10:00
10251,64,272,4,"Super fun and full of activities. Great for groups and kids.",2023-10-16 17:21:00
10252,77,301,4,"A memorable place with good facilities and clear signage.",2025-01-21 12:32:00
10253,90,26,5,"Good facilities and friendly staff. Plenty to do for a full day.",2024-04-26 19:43:00
10254,3,55,5,"Nice interior and friendly staff. The drinks are consistently good.",2023-07-03 14:54:00
10255,16,84,5,"Large mall with many options and a clean environment.",2025-10-08 09:05:00
10256,29,113,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-01-13 16:16:00
10257,42,142,5,"Great flavors, though the wait can be long during peak hours.",2023-04-18 11:27:00
10258,55,171,1,"Food was bland and portions felt small for the price.",2025-07-23 18:38:00
10259,68,200,2,"Service was slow and dishes arrived lukewarm.",2024-10-28 13:49:00
10260,81,229,2,"Area was under renovation and not much to see.",2023-01-05 08:00:00
10261,94,258,3,"Informative and well-maintained. Worth a visit if you are nearby.",2025-04-10 15:11:00
10262,7,287,3,"A memorable place with good facilities and clear signage.",2024-07-15 10:22:00
10263,20,12,4,"Good facilities and friendly staff. Plenty to do for a full day.",2023-10-20 17:33:00
10264,33,41,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2025-01-25 12:44:00
10265,46,70,4,"A photogenic cafe with solid pastries and great coffee.",2024-04-02 19:55:00
10266,59,99,4,"Large mall with many options and a clean environment.",2023-07-07 14:06:00
10267,72,128,4,"Great flavors, though the wait can be long during peak hours.",2025-10-12 09:17:00
10268,85,157,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-01-17 16:28:00
10269,98,186,5,"Great flavors, though the wait can be long during peak hours.",2023-04-22 11:39:00
10270,11,215,5,"A memorable place with good facilities and clear signage.",2025-07-27 18:50:00
10271,24,244,5,"Good facilities and friendly staff. Plenty to do for a full day.",2024-10-04 13:01:00
10272,37,273,1,"Area was under renovation and not much to see.",2023-01-09 08:12:00
10273,50,302,2,"Area was under renovation and not much to see.",2025-04-14 15:23:00
10274,63,27,2,"Few activities were open and staff seemed overwhelmed.",2024-07-19 10:34:00
10275,76,56,3,"A photogenic cafe with solid pastries and great coffee.",2023-10-24 17:45:00
10276,89,85,3,"Large mall with many options and a clean environment.",2025-01-01 12:56:00
10277,2,114,3,"Fresh ingredients and nice presentation. Will come back for more.",2024-04-06 19:07:00
10278,15,143,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-07-11 14:18:00
10279,28,172,4,"Fresh ingredients and nice presentation. Will come back for more.",2025-10-16 09:29:00
10280,41,201,4,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-21 16:40:00
10281,54,230,4,"Beautiful spot with interesting features — great for photos.",2023-04-26 11:51:00
10282,67,259,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-03 18:02:00
10283,80,288,5,"Beautiful spot with interesting features — great for photos.",2024-10-08 13:13:00
10284,93,13,5,"Good facilities and friendly staff. Plenty to do for a full day.",2023-01-13 08:24:00
10285,6,42,5,"Nice interior and friendly staff. The drinks are consistently good.",2025-04-18 15:35:00
10286,19,71,1,"Uncomfortable chairs and the drinks were watery.",2024-07-23 10:46:00
10287,32,100,1,"Limited store variety and several areas were closed.",2023-10-28 17:57:00
10288,45,129,2,"Menu looked promising but flavors were disappointing.",2025-01-05 12:08:00
10289,58,158,2,"Food was bland and portions felt small for the price.",2024-04-10 19:19:00
10290,71,187,3,"Fresh ingredients and nice presentation. Will come back for more.",2023-07-15 14:30:00
10291,84,216,3,"Informative and well-maintained. Worth a visit if you are nearby.",2025-10-20 09:41:00
10292,97,245,4,"A lively place with many attractions. Expect crowds on weekends.",2024-01-25 16:52:00
10293,10,274,4,"A memorable place with good facilities and clear signage.",2023-04-02 11:03:00
10294,23,303,4,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-07 18:14:00
10295,36,28,4,"A lively place with many attractions. Expect crowds on weekends.",2024-10-12 13:25:00
10296,49,57,5,"A photogenic cafe with solid pastries and great coffee.",2023-01-17 08:36:00
10297,62,86,5,"Large mall with many options and a clean environment.",2025-04-22 15:47:00
10298,75,115,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-27 10:58:00
10299,88,144,5,"Great flavors, though the wait can be long during peak hours.",2023-10-04 17:09:00
10300,1,173,1,"Menu looked promising but flavors were disappointing.",2025-01-09 12:20:00
10301,14,202,1,"Food was bland and portions felt small for the price.",2024-04-14 19:31:00
10302,27,231,2,"Expected more detail and maintenance; felt neglected.",2023-07-19 14:42:00
10303,40,260,2,"Expected more detail and maintenance; felt neglected.",2025-10-24 09:53:00
10304,53,289,3,"Beautiful spot with interesting features — great for photos.",2024-01-01 16:04:00
10305,66,14,3,"Good facilities and friendly staff. Plenty to do for a full day.",2023-04-06 11:15:00
10306,79,43,4,"Nice interior and friendly staff. The drinks are consistently good.",2025-07-11 18:26:00
10307,92,72,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2024-10-16 13:37:00
10308,5,101,4,"Large mall with many options and a clean environment.",2023-01-21 08:48:00
10309,18,130,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-04-26 15:59:00
10310,31,159,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-07-03 10:10:00
10311,44,188,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-10-08 17:21:00
10312,57,217,5,"Beautiful spot with interesting features — great for photos.",2025-01-13 12:32:00
10313,70,246,5,"Beautiful spot with interesting features — great for photos.",2024-04-18 19:43:00
10314,83,275,5,"Informative and well-maintained. Worth a visit if you are nearby.",2023-07-23 14:54:00
10315,96,304,1,"Expected more detail and maintenance; felt neglected.",2025-10-28 09:05:00
10316,9,29,2,"Facilities felt poorly maintained compared to expectations.",2024-01-05 16:16:00
10317,22,58,2,"Atmosphere was nice but service was inattentive.",2023-04-10 11:27:00
10318,35,87,3,"Large mall with many options and a clean environment.",2025-07-15 18:38:00
10319,48,116,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-10-20 13:49:00
10320,61,145,4,"Great flavors, though the wait can be long during peak hours.",2023-01-25 08:00:00
10321,74,174,4,"Fresh ingredients and nice presentation. Will come back for more.",2025-04-02 15:11:00
10322,87,203,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-07 10:22:00
10323,100,232,4,"Beautiful spot with interesting features — great for photos.",2023-10-12 17:33:00
10324,13,261,4,"Informative and well-maintained. Worth a visit if you are nearby.",2025-01-17 12:44:00
10325,26,290,5,"A lively place with many attractions. Expect crowds on weekends.",2024-04-22 19:55:00
10326,39,15,5,"A lively place with many attractions. Expect crowds on weekends.",2023-07-27 14:06:00
10327,52,44,5,"A photogenic cafe with solid pastries and great coffee.",2025-10-04 09:17:00
10328,65,73,5,"A photogenic cafe with solid pastries and great coffee.",2024-01-09 16:28:00
10329,78,102,1,"Crowded and difficult to navigate; not many interesting shops.",2023-04-14 11:39:00
10330,91,131,2,"Menu looked promising but flavors were disappointing.",2025-07-19 18:50:00
10331,4,160,2,"Service was slow and dishes arrived lukewarm.",2024-10-24 13:01:00
10332,17,189,2,"Menu looked promising but flavors were disappointing.",2023-01-01 08:12:00
10333,30,218,3,"Informative and well-maintained. Worth a visit if you are nearby.",2025-04-06 15:23:00
10334,43,247,3,"Beautiful spot with interesting features — great for photos.",2024-07-11 10:34:00
10335,56,276,4,"A memorable place with good facilities and clear signage.",2023-10-16 17:45:00
10336,69,1,4,"A lively place with many attractions. Expect crowds on weekends.",2025-01-21 12:56:00
10337,82,30,4,"Super fun and full of activities. Great for groups and kids.",2024-04-26 19:07:00
10338,95,59,4,"Nice interior and friendly staff. The drinks are consistently good.",2023-07-03 14:18:00
10339,8,88,5,"Large mall with many options and a clean environment.",2025-10-08 09:29:00
10340,21,117,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-13 16:40:00
10341,34,146,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-04-18 11:51:00
10342,47,175,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-07-23 18:02:00
10343,60,204,1,"Menu looked promising but flavors were disappointing.",2024-10-28 13:13:00
10344,73,233,1,"Area was under renovation and not much to see.",2023-01-05 08:24:00
10345,86,262,2,"Expected more detail and maintenance; felt neglected.",2025-04-10 15:35:00
10346,99,291,2,"Expected more detail and maintenance; felt neglected.",2024-07-15 10:46:00
10347,12,16,3,"Super fun and full of activities. Great for groups and kids.",2023-10-20 17:57:00
10348,25,45,3,"Nice interior and friendly staff. The drinks are consistently good.",2025-01-25 12:08:00
10349,38,74,4,"Large mall with many options and a clean environment.",2024-04-02 19:19:00
10350,51,103,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-07-07 14:30:00
10351,64,132,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-12 09:41:00
10352,77,161,4,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-17 16:52:00
10353,90,190,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-04-22 11:03:00
10354,3,219,5,"Beautiful spot with interesting features — great for photos.",2025-07-27 18:14:00
